image_file,upper_left_lon,upper_left_lat,upper_right_lon,upper_right_lat,bottom_right_lon,bottom_right_lat,bottom_left_lon,bottom_left_lat
data/L15-1509E-1188N_6_8.png,85.37750125868055,27.693249479166667,85.39810054253472,27.693249479166667,85.39810054253472,27.675021289062503,85.37750125868055,27.675021289062503
data/L15-1509E-1188N_7_0.png,85.39810054253472,27.839074999999998,85.41869982638889,27.839074999999998,85.41869982638889,27.82084680989583,85.39810054253472,27.82084680989583
data/L15-1509E-1188N_7_1.png,85.39810054253472,27.82084680989583,85.41869982638889,27.82084680989583,85.41869982638889,27.802618619791666,85.39810054253472,27.802618619791666
data/L15-1509E-1188N_7_2.png,85.39810054253472,27.802618619791666,85.41869982638889,27.802618619791666,85.41869982638889,27.784390429687498,85.39810054253472,27.784390429687498
data/L15-1509E-1188N_7_3.png,85.39810054253472,27.784390429687498,85.41869982638889,27.784390429687498,85.41869982638889,27.766162239583334,85.39810054253472,27.766162239583334
data/L15-1509E-1188N_7_4.png,85.39810054253472,27.766162239583334,85.41869982638889,27.766162239583334,85.41869982638889,27.747934049479166,85.39810054253472,27.747934049479166
data/L15-1509E-1188N_7_5.png,85.39810054253472,27.747934049479166,85.41869982638889,27.747934049479166,85.41869982638889,27.729705859375002,85.39810054253472,27.729705859375002
data/L15-1509E-1188N_7_6.png,85.39810054253472,27.729705859375002,85.41869982638889,27.729705859375002,85.41869982638889,27.711477669270835,85.39810054253472,27.711477669270835
data/L15-1509E-1188N_7_7.png,85.39810054253472,27.711477669270835,85.41869982638889,27.711477669270835,85.41869982638889,27.693249479166667,85.39810054253472,27.693249479166667
data/L15-1509E-1188N_7_8.png,85.39810054253472,27.693249479166667,85.41869982638889,27.693249479166667,85.41869982638889,27.675021289062503,85.39810054253472,27.675021289062503
data/L15-1509E-1188N_8_0.png,85.41869982638889,27.839074999999998,85.43929911024306,27.839074999999998,85.43929911024306,27.82084680989583,85.41869982638889,27.82084680989583
data/L15-1509E-1188N_8_1.png,85.41869982638889,27.82084680989583,85.43929911024306,27.82084680989583,85.43929911024306,27.802618619791666,85.41869982638889,27.802618619791666
data/L15-1509E-1188N_8_2.png,85.41869982638889,27.802618619791666,85.43929911024306,27.802618619791666,85.43929911024306,27.784390429687498,85.41869982638889,27.784390429687498
data/L15-1509E-1188N_8_3.png,85.41869982638889,27.784390429687498,85.43929911024306,27.784390429687498,85.43929911024306,27.766162239583334,85.41869982638889,27.766162239583334
data/L15-1509E-1188N_8_4.png,85.41869982638889,27.766162239583334,85.43929911024306,27.766162239583334,85.43929911024306,27.747934049479166,85.41869982638889,27.747934049479166
data/L15-1509E-1188N_8_5.png,85.41869982638889,27.747934049479166,85.43929911024306,27.747934049479166,85.43929911024306,27.729705859375002,85.41869982638889,27.729705859375002
data/L15-1509E-1188N_8_6.png,85.41869982638889,27.729705859375002,85.43929911024306,27.729705859375002,85.43929911024306,27.711477669270835,85.41869982638889,27.711477669270835
data/L15-1509E-1188N_8_7.png,85.41869982638889,27.711477669270835,85.43929911024306,27.711477669270835,85.43929911024306,27.693249479166667,85.41869982638889,27.693249479166667
data/L15-1509E-1188N_8_8.png,85.41869982638889,27.693249479166667,85.43929911024306,27.693249479166667,85.43929911024306,27.675021289062503,85.41869982638889,27.675021289062503

